"survey_id","month","day","year","plot_id","species","sex","wgt"
"e277a754-e691-434d-98d3-34727710f584","12","31","1981","f24f2db6-eadd-4de9-9d2f-95aea376c013","DO","M","38"
"c8f03a42-25a7-4980-9302-2db3c35acd8e","12","31","1981","f24f2db6-eadd-4de9-9d2f-95aea376c013","PE","F","23"
"81a40fb1-b548-4002-bab7-809459eeb50c","12","31","1981","91829d58-c12e-47e8-ae31-185f46be21d2","DM","M","49"
"d9d50ef3-aa3a-4d1c-9662-ee1a879ed510","12","31","1981","4dc16022-f28d-4b9d-9062-c7bc3ad43362","PF","F","7"
"c6979534-48fc-41f2-bd5a-9339f6276163","12","31","1981","f24f2db6-eadd-4de9-9d2f-95aea376c013","PE","F","23"
"f27476b5-3ab5-4052-ad9c-bf82ca0538fc","12","31","1981","0453e08f-14f0-48c8-b72b-f0e3e57917e6","NA","M","180"
"a98f5780-6911-45cb-bb9b-e1a9d88e7637","12","31","1981","f24f2db6-eadd-4de9-9d2f-95aea376c013","DM","M","45"
"fa4f322e-f3d6-4a1a-a365-709cea27a1c1","12","31","1981","486c68ed-972c-4baf-beea-f8a72216e580","PF","M","7"
"fdad1298-7e09-4785-a5f3-46959f5bde99","12","31","1981","486c68ed-972c-4baf-beea-f8a72216e580","OL","M","38"
"a6fc86b8-8763-42d3-91a5-81137079c008","12","31","1981","f24f2db6-eadd-4de9-9d2f-95aea376c013","DM","M","25"
"d13c93d9-1cf1-47aa-b71b-d8ac72f7da0e","12","31","1981","c85de67c-1590-4129-8953-0c530a565585","PE","M","21"
"8fd20e61-5f8d-4d57-86c8-b1a9037c3d95","12","31","1981","5c4fd793-b31b-4a99-8d9c-65f19e358dec","DS","M","135"
"61dc2843-381b-4901-bb96-71f250fe0f3d","12","31","1981","aab65971-f64b-425e-9a78-17d7ec63423c","DM","F","34"
"c8e376e8-c5e3-4aa2-ae03-d8ad4dd37fcf","12","31","1981","0453e08f-14f0-48c8-b72b-f0e3e57917e6","RM","F","14"
"5a023eea-736c-4b36-894a-0ca06aad8217","12","31","1981","aab65971-f64b-425e-9a78-17d7ec63423c","DS","F","140"
"a8f9d68b-a739-452c-9edf-f1c9d9de14f4","12","31","1981","5c4fd793-b31b-4a99-8d9c-65f19e358dec","DS","M","140"
"4447b273-094a-48e1-96d8-ba37a7760ef7","12","31","1981","91829d58-c12e-47e8-ae31-185f46be21d2","DM","M","46"
"0958bf4f-196f-40d2-87e9-78df6399eac5","12","31","1981","91829d58-c12e-47e8-ae31-185f46be21d2","DM","F","43"
"a69f1dd2-6a00-4d72-a3c1-1387696327fc","12","31","1981","0453e08f-14f0-48c8-b72b-f0e3e57917e6","OT","M","27"
"eb3b2a1e-a0da-4253-a6df-d2dd8dda2b50","12","31","1981","4dc16022-f28d-4b9d-9062-c7bc3ad43362","PE","M","21"
"35ea7e6c-4d58-4d87-b4e3-d462a467b4d9","12","31","1981","0453e08f-14f0-48c8-b72b-f0e3e57917e6","DM","M","45"
"c367d5b3-7900-4a95-8fd1-efb804f50fbc","12","31","1981","91829d58-c12e-47e8-ae31-185f46be21d2","DM","M","50"
"f54dbfc8-6f24-49c3-adef-4df546312b2e","12","31","1981","5c4fd793-b31b-4a99-8d9c-65f19e358dec","DO","M","49"
"e4a3d5ef-dd2a-485e-91f5-820f10dac41d","12","31","1981","0453e08f-14f0-48c8-b72b-f0e3e57917e6","OT","M","23"
"9762c192-42d2-403d-af3d-41685bd0511a","12","31","1981","91829d58-c12e-47e8-ae31-185f46be21d2","DO","F","38"
"638a0ff5-9db0-4082-bad0-708514a80765","12","31","1981","4dc16022-f28d-4b9d-9062-c7bc3ad43362","DS","F","153"
"ed3f51da-fc71-47c6-bb47-11889fa50d0c","12","31","1981","486c68ed-972c-4baf-beea-f8a72216e580","DM","F","44"
"febf7a81-004d-4ee0-a256-19219cf14acf","12","31","1981","0453e08f-14f0-48c8-b72b-f0e3e57917e6","DM","F","47"
"71bea78e-1a8d-4d41-9a6e-cdb8cc968e61","12","31","1981","4dc16022-f28d-4b9d-9062-c7bc3ad43362","DM","M","45"
"f19659d3-09da-4123-8e27-0d2282e97cc8","1","1","1982","b7eb122e-a7c4-4982-97a0-fa67e45e6faf","DO","F","49"
"f9690b49-a105-43c7-be91-3882d48fae80","1","1","1982","c5e12154-6677-4d6c-8feb-52355cbc1f78","DM","F","42"
"fe1943bd-9f47-4269-a276-90e1f54298f7","1","1","1982","b564c1fc-bd87-4525-92ee-8bb36928fc10","RM","F","11"
"6b0829e2-1447-44bf-ace8-f90df778cc0e","1","1","1982","c5e12154-6677-4d6c-8feb-52355cbc1f78","NA","F","193"
"7a76ddd1-7179-41ff-adca-fb05861529a1","1","1","1982","b564c1fc-bd87-4525-92ee-8bb36928fc10","RM","F","10"
"a10028db-2e23-412a-a729-c4cae285642d","1","1","1982","b564c1fc-bd87-4525-92ee-8bb36928fc10","NA","F","163"
"7c2c9d2e-1051-47c2-a8c6-fd3acc774474","1","1","1982","aeece3f0-4acf-4aaa-87cd-e04ac6c8ad2c","DS","F","78"
"7769e7cf-1fc0-49b0-af55-c54eabb7a027","1","1","1982","b564c1fc-bd87-4525-92ee-8bb36928fc10","PF","M","6"
"e465ae99-8cab-4031-9ac7-0c76d681bf51","1","1","1982","7dcaddf5-d272-4b69-a49c-d4f3cf000084","DM","M","49"
"41e36e19-44ca-4a32-a41a-6ce3d601fe37","1","1","1982","aeece3f0-4acf-4aaa-87cd-e04ac6c8ad2c","DM","M","45"
"e19ae5d0-6669-4727-9b9a-bb5de3d064f6","1","1","1982","7dcaddf5-d272-4b69-a49c-d4f3cf000084","DS","M","117"
"54e597e0-2207-4809-8ce0-20806581833a","1","1","1982","c5e12154-6677-4d6c-8feb-52355cbc1f78","DM","F","49"
"54c26ce4-1e7c-4a2e-98d8-8e1ef2a79586","1","1","1982","74992ac6-3c8f-4547-b5f9-d4b3f6793a85","DS","F","124"
"38850472-a543-4799-a69a-38e5de85bd8b","1","1","1982","b7eb122e-a7c4-4982-97a0-fa67e45e6faf","DS","M","168"
"c497e747-e835-4aff-9686-f30feb2db1e1","1","1","1982","b7eb122e-a7c4-4982-97a0-fa67e45e6faf","DS","M","160"
"acd43bdd-bade-498c-94a9-827f1549fcae","1","1","1982","aeece3f0-4acf-4aaa-87cd-e04ac6c8ad2c","DS","M","83"
"8b70cd23-016f-4d1a-a1ab-48cdcb8e29f4","1","1","1982","b564c1fc-bd87-4525-92ee-8bb36928fc10","PM","M","24"
"4d9acb58-100f-4f1c-bc85-7c90104c2486","1","1","1982","c5e12154-6677-4d6c-8feb-52355cbc1f78","DM","M","40"
"e0b615b8-33e7-41b3-b580-78ffe76c7fa1","1","1","1982","c5e12154-6677-4d6c-8feb-52355cbc1f78","RM","M","9"
"517cc8c9-c1e0-469d-bb59-ff5b69dfc860","1","1","1982","aeece3f0-4acf-4aaa-87cd-e04ac6c8ad2c","DO","F","61"
"43537a25-667a-4f8e-a4e5-aba1f544b219","1","1","1982","aeece3f0-4acf-4aaa-87cd-e04ac6c8ad2c","PE","F","25"
"03f74a3c-8acc-47a5-b51a-5ab91de73216","1","1","1982","b7eb122e-a7c4-4982-97a0-fa67e45e6faf","DO","F","38"
"967bb289-8dcb-4876-a121-d652e4ebeba9","1","1","1982","aeece3f0-4acf-4aaa-87cd-e04ac6c8ad2c","NA","M","206"
"b7e8650f-7840-46d6-b1f1-ade0906282eb","1","1","1982","b7eb122e-a7c4-4982-97a0-fa67e45e6faf","DM","M","51"
"2721bfb2-9f19-416e-bb22-05a95637e22f","1","1","1982","b564c1fc-bd87-4525-92ee-8bb36928fc10","RM","F","15"
"1e5d2e07-3b2c-41d8-a492-b950691adaf0","1","1","1982","7dcaddf5-d272-4b69-a49c-d4f3cf000084","DM","F","51"
"f6f08ba7-c8b2-4f85-89aa-46bd4c367c02","1","1","1982","aeece3f0-4acf-4aaa-87cd-e04ac6c8ad2c","PE","F","21"
"f9e43572-0296-49da-be65-e805a4cbbd6d","1","1","1982","c5e12154-6677-4d6c-8feb-52355cbc1f78","DM","M","56"
"4a5aa583-fdec-43de-a543-d2b275d61f24","1","1","1982","b7eb122e-a7c4-4982-97a0-fa67e45e6faf","DM","M","42"
"89063569-55ae-4ca8-a566-b79b898dde37","1","1","1982","aeece3f0-4acf-4aaa-87cd-e04ac6c8ad2c","OL","F","27"
"74ccb253-d5df-48bb-acf3-ae95cdebe9bc","1","1","1982","b564c1fc-bd87-4525-92ee-8bb36928fc10","RM","F","16"
"0662b7ae-6cc5-47e9-b821-be3b82f8a79b","1","1","1982","b7eb122e-a7c4-4982-97a0-fa67e45e6faf","DO","F","55"
"680bd6df-b4d1-433d-b669-e5568193b359","1","1","1982","aeece3f0-4acf-4aaa-87cd-e04ac6c8ad2c","RM","F","11"
"930d2153-a02e-45f1-a793-c4ee4f3e66cf","1","1","1982","7dcaddf5-d272-4b69-a49c-d4f3cf000084","DM","M","34"
"e8cff891-ce53-4dab-8530-5ca73d52ed29","1","1","1982","aeece3f0-4acf-4aaa-87cd-e04ac6c8ad2c","PE","M","24"
"97502c0a-7efc-4d0f-bda7-5372db88f8c9","1","1","1982","7dcaddf5-d272-4b69-a49c-d4f3cf000084","DM","F","38"
"e3977192-03fc-4c79-9acd-91ad4acc34a3","1","1","1982","c5e12154-6677-4d6c-8feb-52355cbc1f78","DM","M","53"
"22c0d16f-ed62-4b35-ac70-0e2089004ed5","1","1","1982","74992ac6-3c8f-4547-b5f9-d4b3f6793a85","NA","M","152"
"d8bd7859-fccb-4cbf-826e-a39d29aa3a5d","1","1","1982","aeece3f0-4acf-4aaa-87cd-e04ac6c8ad2c","PE","M","25"
"c5423f8e-4204-4925-a613-4f98a7a697c4","1","1","1982","7dcaddf5-d272-4b69-a49c-d4f3cf000084","DS","M","155"
"c9b2d7ae-56c4-4f6e-afd8-4a7eb9ac27ba","1","1","1982","c5e12154-6677-4d6c-8feb-52355cbc1f78","DM","M","47"
"cf5a838d-7c13-4521-87bd-e659e19f0a05","1","24","1982","0453e08f-14f0-48c8-b72b-f0e3e57917e6","DM","M","48"
"4b826efc-9c4e-4bbb-b656-7639c4e9bf84","1","24","1982","f24f2db6-eadd-4de9-9d2f-95aea376c013","PE","M","22"
"b2b96b1f-5c22-473f-b5da-65c58227a45d","1","24","1982","91829d58-c12e-47e8-ae31-185f46be21d2","NA","F","220"
"84d6a800-568f-4252-a268-b84b278033a8","1","24","1982","1e87b11b-4795-4f41-bdff-2d5c4412be25","PF","M","7"
"9a75e2a3-c607-45ce-a3ea-e40346b04ca2","1","24","1982","91829d58-c12e-47e8-ae31-185f46be21d2","AB",,
"14570403-5730-4fc9-a073-97bae485e235","1","24","1982","91829d58-c12e-47e8-ae31-185f46be21d2","AB",,
"785b90b6-608e-47c2-92e5-fecc9e14d0a3","1","24","1982","f24f2db6-eadd-4de9-9d2f-95aea376c013","DM","M","33"
"265be19b-8fe3-41e6-a3ac-7bc606a9d56f","1","24","1982","dcbbd373-c22e-46ef-ae8b-ad88f5cf7475","DO","M","38"
"c8ab44d7-9041-4935-b634-249f335096c8","1","24","1982","f24f2db6-eadd-4de9-9d2f-95aea376c013","DO","M","42"
"e3dcb15a-5606-4bba-b104-d9f2067ac5b3","1","24","1982","b7eb122e-a7c4-4982-97a0-fa67e45e6faf","DO","F","48"
"693bf8ec-8360-4ab8-94a7-1dd5e529f9d3","1","24","1982","0453e08f-14f0-48c8-b72b-f0e3e57917e6","DM","F","44"
"e1a310be-fd13-4f23-9b36-388aa6f1dd44","1","24","1982","91829d58-c12e-47e8-ae31-185f46be21d2","DM","M","48"
"55e4cef5-a389-4ed9-bca6-7cdd290a1068","1","24","1982","bd967227-b528-4374-87fc-8769a15c7f58","RM","M","9"
"498213e3-ecdb-403a-bacf-5bc31250b568","1","24","1982","312118f6-f394-4c17-a4ee-869a14ba5d75","RM","F","8"
"793438f0-2360-4d64-9cd5-ff0b1d5fa242","1","24","1982","a7498949-7b94-4f8e-b253-3e26bbf80710","PE","F","22"
"d3162800-963b-4304-a3f1-e642f9d13505","1","24","1982","0453e08f-14f0-48c8-b72b-f0e3e57917e6","DS","F","149"
"894c36d3-8a79-4959-a632-48d87de4de12","1","24","1982","1e87b11b-4795-4f41-bdff-2d5c4412be25","PM","M","24"
"6fe6a3c1-321d-4c4f-beb4-dfe15353bc00","1","24","1982","01f5316e-7875-47a2-9ebe-088ae7239d4f","DS","F","120"
"32baff26-a6a0-418d-a61d-6d89a34d491f","1","24","1982","91829d58-c12e-47e8-ae31-185f46be21d2","RM","F","13"
"05d31a7f-6da5-4556-a4d5-fb7098a2ad89","1","24","1982","0453e08f-14f0-48c8-b72b-f0e3e57917e6","NA","M","168"
"8cb2ce44-3077-4c7c-9788-41dfe6338ff1","1","24","1982","91829d58-c12e-47e8-ae31-185f46be21d2","DM","M","48"
"f280bade-4e9b-447d-afe0-9e6d45e6bfb0","1","24","1982","dcbbd373-c22e-46ef-ae8b-ad88f5cf7475","AB",,
"35bd9fd1-6769-4310-a916-e855c6ea6988","1","24","1982","91829d58-c12e-47e8-ae31-185f46be21d2","DM","F","44"
"3dc993a7-e7e8-4598-9119-5c07c2ba3f42","1","24","1982","f24f2db6-eadd-4de9-9d2f-95aea376c013","AB",,
"cc70fe61-14e7-47a6-b5d5-cbe49488dd8e","1","24","1982","0453e08f-14f0-48c8-b72b-f0e3e57917e6","DM","F","46"
"6c28e64f-9e87-48d6-8a56-c23c739d04d0","1","24","1982","91829d58-c12e-47e8-ae31-185f46be21d2","RM","M","7"
"ef864eac-c486-485e-a7a8-28d256861b0f","1","24","1982","f24f2db6-eadd-4de9-9d2f-95aea376c013","PE","F","21"
"2fbb01a4-9a17-4ca5-b84c-5559d50a4790","1","24","1982","0453e08f-14f0-48c8-b72b-f0e3e57917e6","DM","M","51"
"5f6ea42e-c623-451e-8274-d6183cb75db0","1","24","1982","f24f2db6-eadd-4de9-9d2f-95aea376c013","DM","F","30"
"f9812afa-2e3c-431a-93ec-a834b5f9af80","1","24","1982","dcbbd373-c22e-46ef-ae8b-ad88f5cf7475","RM","M","11"
"c83783f9-e417-48f9-a7d9-c27161aae255","1","24","1982","91829d58-c12e-47e8-ae31-185f46be21d2","AB",,
"384782ec-6010-487c-abc9-4b064f4518d6","1","24","1982","1e87b11b-4795-4f41-bdff-2d5c4412be25","RM","M","12"
"2c66dd17-7d4b-4d00-801f-236f1ff1426d","1","24","1982","d0365ef1-4c58-4b9d-9499-1e3f5bb0ba9d","DS","M","133"
"ab0c7c22-68e6-4f19-aea7-562509a8195c","1","24","1982","aab65971-f64b-425e-9a78-17d7ec63423c","DO","F","44"
"e8ef3dd6-9205-4c66-8e47-7f906bd1bd6d","1","24","1982","aab65971-f64b-425e-9a78-17d7ec63423c","DS","F","151"
"f3faf9fe-cfeb-4021-bfa9-4c0e3007aa5f","1","24","1982","c85de67c-1590-4129-8953-0c530a565585","PM","M","20"
"f7f579fa-95e1-49bf-8d04-2aee72546557","1","24","1982","0453e08f-14f0-48c8-b72b-f0e3e57917e6","DM","M","44"
"89186d47-4479-417f-b4b6-492ef6645ec0","1","24","1982","c85de67c-1590-4129-8953-0c530a565585","PM","F","19"
"f05c8eca-92c4-4992-a016-6d7846b0988a","1","24","1982","91829d58-c12e-47e8-ae31-185f46be21d2","DM","M","48"
"a7e03ac2-ab19-4551-9d24-a24312ecf219","1","24","1982","b7eb122e-a7c4-4982-97a0-fa67e45e6faf","DM","M","39"
"bb70b74a-e24f-48ff-97bb-1b55f2e6be6f","1","24","1982","b7eb122e-a7c4-4982-97a0-fa67e45e6faf","DO","M","45"
"77b445d1-93c1-4584-a5da-5283be2ac7a6","1","24","1982","c85de67c-1590-4129-8953-0c530a565585","RM","M","10"
"630e434c-222a-4733-ad2f-7c205a189de9","1","24","1982","0453e08f-14f0-48c8-b72b-f0e3e57917e6","NA","F",
"2abd4e8c-bb98-44fc-98b6-b7d082f44996","1","24","1982","0453e08f-14f0-48c8-b72b-f0e3e57917e6","RM","F","14"
"0bc29daa-a196-4b19-861c-eefe5797134e","1","24","1982","dcbbd373-c22e-46ef-ae8b-ad88f5cf7475","DS","F","190"
"3a8d56fe-5c1c-4e61-b384-093c65fc61d3","1","24","1982","1e87b11b-4795-4f41-bdff-2d5c4412be25","AB",,
"af0a4c1b-db99-4c3f-a607-d051c3716888","1","24","1982","312118f6-f394-4c17-a4ee-869a14ba5d75","RM","M","11"
"19bfdd7f-31f2-46ca-8cd5-6f2bd61e2ea3","1","24","1982","f24f2db6-eadd-4de9-9d2f-95aea376c013","RM","M","10"
"ba1a387f-5aca-4241-adfa-68d07f6418f1","1","24","1982","01f5316e-7875-47a2-9ebe-088ae7239d4f","DM","F","27"
"717fab0c-eb97-48bf-a08d-d2ecdaf273de","1","24","1982","312118f6-f394-4c17-a4ee-869a14ba5d75","PF",,
"70498205-6b85-4453-b706-8090078213ba","1","24","1982","91829d58-c12e-47e8-ae31-185f46be21d2","DM","M","33"
"5439c226-eb6c-4eed-967a-a5497862c906","1","24","1982","aab65971-f64b-425e-9a78-17d7ec63423c","DM","F","39"
"f691ee65-989d-4f6d-9f53-e447654388e7","1","24","1982","312118f6-f394-4c17-a4ee-869a14ba5d75","PF","M","6"
"8f15b7f4-3140-45a2-b42a-23cb696ef288","1","24","1982","dcbbd373-c22e-46ef-ae8b-ad88f5cf7475","DM","F","38"
"21384221-dbcb-436d-80dd-e65e6b478dfd","1","24","1982","f24f2db6-eadd-4de9-9d2f-95aea376c013","DO","F","58"
"d3e8009a-8e7a-4c58-8ee1-6d77b27b6c5f","1","24","1982","0453e08f-14f0-48c8-b72b-f0e3e57917e6","OT","M","25"
"5f7d2916-8cda-49a4-aa3e-f776a36b43fd","1","24","1982","f24f2db6-eadd-4de9-9d2f-95aea376c013","DM","M","46"
"05777898-4c4f-4cd2-a861-19f4d9e1ae1a","1","24","1982","91829d58-c12e-47e8-ae31-185f46be21d2","AB",,
"95d8be33-8b5c-4755-9653-dbf83df02391","1","24","1982","0453e08f-14f0-48c8-b72b-f0e3e57917e6","PE","M","23"
"89e7a366-1d9d-4e92-8812-dc09be8f843d","1","24","1982","f24f2db6-eadd-4de9-9d2f-95aea376c013","DO","M","42"
"e3df95c0-d23e-4507-9fbd-62ddbe2d6aef","1","24","1982","d0365ef1-4c58-4b9d-9499-1e3f5bb0ba9d","DM","M","41"
"e78ede79-55f4-44fc-bbaf-ba8ea621dd88","1","24","1982","0453e08f-14f0-48c8-b72b-f0e3e57917e6","DM","F","56"
"fe3ff28d-4ec3-480a-a299-18a2da82a881","1","24","1982","0453e08f-14f0-48c8-b72b-f0e3e57917e6","OT","F","25"
"92982c32-a797-4fea-8739-57db0853fa88","1","24","1982","1e87b11b-4795-4f41-bdff-2d5c4412be25","OT","F","24"
"3f58e951-f054-45eb-a428-336eae947d87","1","24","1982","01f5316e-7875-47a2-9ebe-088ae7239d4f","DM","F","38"
"115334d4-d12b-4f41-98fa-a21cc953535b","1","24","1982","312118f6-f394-4c17-a4ee-869a14ba5d75","RM","F","10"
"51e8c64f-01b5-434d-bbe4-faa8b0351a3f","1","24","1982","0453e08f-14f0-48c8-b72b-f0e3e57917e6","DM","M","45"
"2aaf3247-0121-478d-8b75-2876d24de642","1","24","1982","01f5316e-7875-47a2-9ebe-088ae7239d4f","NA","F","195"
"c77e3b75-579d-4615-9ad9-1bc33a633534","1","24","1982","a7498949-7b94-4f8e-b253-3e26bbf80710","AB",,
"4b61a0ff-b04e-4037-8deb-8a3765a88338","1","24","1982","91829d58-c12e-47e8-ae31-185f46be21d2","DM","M","50"
"1edb708b-8135-4d93-afbc-be13432d0f72","1","25","1982","b564c1fc-bd87-4525-92ee-8bb36928fc10","PE","F","30"
"08532e5d-6e00-4dac-bfcd-6ba1e3c68c84","1","25","1982","aeece3f0-4acf-4aaa-87cd-e04ac6c8ad2c","DS","F","89"
"ebcece58-d430-4e44-b93c-6090f7c5cf59","1","25","1982","4dc16022-f28d-4b9d-9062-c7bc3ad43362","OT","M","23"
"a12c3d7e-2cd2-4cfb-9ae2-ab326dfff9d6","1","25","1982","7dcaddf5-d272-4b69-a49c-d4f3cf000084","DM",,
"4be14fbd-aaef-4fba-a859-d21d00f8c061","1","25","1982","6a090985-a7ce-4c04-b146-9b401d1dd796","PE","F","18"
"95f9572a-3d38-4f51-b071-43a123c98c31","1","25","1982","7dcaddf5-d272-4b69-a49c-d4f3cf000084","DM","F","35"
"7c857293-6873-4626-8ba9-6ef75070afe3","1","25","1982","b564c1fc-bd87-4525-92ee-8bb36928fc10","OL","M","42"
"5b86e44d-ee6b-4d1d-a6bc-af4fc77a5cc6","1","25","1982","c5e12154-6677-4d6c-8feb-52355cbc1f78","NA","F","194"
"50d4bfc1-787e-47f1-b326-059a9042a88e","1","25","1982","4dc16022-f28d-4b9d-9062-c7bc3ad43362","DM","M","56"
"f69e3376-2717-4d26-aeae-21462cc0f323","1","25","1982","486c68ed-972c-4baf-beea-f8a72216e580","DM","M","44"
"ae841328-9ea2-4667-9e26-eb6a5ecfdddb","1","25","1982","a609589e-f097-4e41-877d-3cd0490845b4","PE","M","23"
"3a4bd31b-4eb0-4c0d-ab79-99ce9740e9ce","1","25","1982","b564c1fc-bd87-4525-92ee-8bb36928fc10","PF","M","7"
"c8177b54-5d69-4494-846a-7578bfaf744f","1","25","1982","4dc16022-f28d-4b9d-9062-c7bc3ad43362","PE","M","24"
"00a01bd5-486b-45eb-90c2-8642b0f6d8e6","1","25","1982","aeece3f0-4acf-4aaa-87cd-e04ac6c8ad2c","DS","M","82"
"22ab19c5-0b3b-4238-aaae-837e5006ff5c","1","25","1982","c5e12154-6677-4d6c-8feb-52355cbc1f78","DM","F","54"
"6142401d-9e63-4c0b-a98d-8d79a6676234","1","25","1982","486c68ed-972c-4baf-beea-f8a72216e580","DM","M","38"
"8066c619-94f3-44be-9487-0b74f1a29440","1","25","1982","c5e12154-6677-4d6c-8feb-52355cbc1f78","DM","M","40"
"c5f870d1-b3a3-40e6-b527-3fcbb9aac10b","1","25","1982","486c68ed-972c-4baf-beea-f8a72216e580","DM","F","38"
"831c5ff3-3715-4394-bf6b-811250a005af","1","25","1982","c5e12154-6677-4d6c-8feb-52355cbc1f78","DM","F","42"
"1315f41f-47e2-477d-a3da-612e0c4955b1","1","25","1982","aeece3f0-4acf-4aaa-87cd-e04ac6c8ad2c","DM","M","44"
"1341cc3e-3423-445f-9798-f8b7c19e99b5","1","25","1982","7dcaddf5-d272-4b69-a49c-d4f3cf000084","DM","M","41"
"b1557409-6f4b-4174-bd43-d01f032616f9","1","25","1982","6a090985-a7ce-4c04-b146-9b401d1dd796","PF","F","7"
"e615554e-9ef5-4d30-82d5-ab74fa814832","1","25","1982","4dc16022-f28d-4b9d-9062-c7bc3ad43362","PF","M","8"
"96f8acbb-ce54-485f-8e74-feb04d1052b5","1","25","1982","aeece3f0-4acf-4aaa-87cd-e04ac6c8ad2c","OL","M","42"
"78115844-0d8e-46dd-9085-d5b857e9b5c5","1","25","1982","4dc16022-f28d-4b9d-9062-c7bc3ad43362","DM","M","49"
"44a07612-4956-44ac-b377-e066c74dfa55","1","25","1982","6a090985-a7ce-4c04-b146-9b401d1dd796","PE","M","22"
"f12d1d09-9417-45f8-98d1-3607ea267344","1","25","1982","b564c1fc-bd87-4525-92ee-8bb36928fc10","RM","F","13"
"c484f1af-4b8f-4618-a34f-1833d97eb5a9","1","25","1982","74992ac6-3c8f-4547-b5f9-d4b3f6793a85","DS","F","126"
"329a3cbc-1b69-409d-9fd4-b9deaa7dc896","1","25","1982","486c68ed-972c-4baf-beea-f8a72216e580","OL","F","43"
"582a7f28-379f-4d3b-a2e8-b5f3206bfd0a","1","25","1982","4dc16022-f28d-4b9d-9062-c7bc3ad43362","PF","F","11"
"2365f493-4106-4694-90e3-6386f9b03d67","1","25","1982","aeece3f0-4acf-4aaa-87cd-e04ac6c8ad2c","NA","F","165"
"dcdf80d8-5440-48ea-9c32-e8e791b4de94","1","25","1982","b564c1fc-bd87-4525-92ee-8bb36928fc10","PF","F","7"
"da7813c3-274d-49ef-ae25-a1dfe06b6534","1","25","1982","aeece3f0-4acf-4aaa-87cd-e04ac6c8ad2c","PE","M","23"
"4ea0492f-f518-42aa-873e-ddc110791523","1","25","1982","aeece3f0-4acf-4aaa-87cd-e04ac6c8ad2c","AB",,
"1f683bbd-23eb-4377-8481-aa8220e5655b","1","25","1982","c5e12154-6677-4d6c-8feb-52355cbc1f78","DM","M","56"
"4373a4c9-bd47-4687-adc2-b38d9e70e699","1","25","1982","85292288-e747-42ca-9a53-e8ee8e187cd7","DS","M","134"
"dccf248e-cc96-4d66-9485-6f8c7c28bd37","1","25","1982","aeece3f0-4acf-4aaa-87cd-e04ac6c8ad2c","OT","M","24"
"84c7b0e1-ad56-4e58-88d5-4097dabc292f","1","25","1982","486c68ed-972c-4baf-beea-f8a72216e580","OL","M","44"
"6d77c413-050e-4862-9e9e-192e60cb73f5","1","25","1982","b564c1fc-bd87-4525-92ee-8bb36928fc10","RM","F","12"
"6ba575a5-1033-4b6d-b994-3ca74eee5212","1","25","1982","c5e12154-6677-4d6c-8feb-52355cbc1f78","DM","F","41"
"c2892b4d-345b-44d7-80f4-13a27eb9e3f7","1","25","1982","486c68ed-972c-4baf-beea-f8a72216e580","OL","M","40"
"531efc57-2f89-4f85-ac41-adde5c462435","1","25","1982","aeece3f0-4acf-4aaa-87cd-e04ac6c8ad2c","AB",,
"3e442f27-6cfa-4a2f-81ea-7edd66bb5f54","1","25","1982","c5e12154-6677-4d6c-8feb-52355cbc1f78","DM","F","46"
"aa93143b-3f3b-484d-bdd7-199385b3bad2","1","25","1982","486c68ed-972c-4baf-beea-f8a72216e580","OL","M","30"
"dea30214-c973-4feb-ab17-a5610b16118d","1","25","1982","4dc16022-f28d-4b9d-9062-c7bc3ad43362","AB",,
"7935505f-31ef-48b0-9733-28e6be66fd03","1","25","1982","85292288-e747-42ca-9a53-e8ee8e187cd7","RM","M","10"
"312b6328-d006-4805-a826-f06c0400f497","1","25","1982","a609589e-f097-4e41-877d-3cd0490845b4","RM","M","11"
"4ef700d8-a0ef-4e20-b7a3-4e84bce1e020","1","25","1982","7dcaddf5-d272-4b69-a49c-d4f3cf000084","DM","M","36"
"23e61cf5-d919-4e24-840c-160cb5be77bf","1","25","1982","486c68ed-972c-4baf-beea-f8a72216e580","DM","F","52"
"217a3de0-4292-448d-a056-146f8400194b","1","25","1982","7dcaddf5-d272-4b69-a49c-d4f3cf000084","DM","F","37"
"2dd9057a-5192-4b16-bf09-32b44f1c2e05","1","25","1982","c5e12154-6677-4d6c-8feb-52355cbc1f78","DM","M","51"
"fd94c13c-e321-4bab-80cb-2bb136c51bf2","1","25","1982","4dc16022-f28d-4b9d-9062-c7bc3ad43362","DM","M","54"
"f26fdcd4-329f-4a2e-8f11-ed0fccc39942","1","25","1982","aeece3f0-4acf-4aaa-87cd-e04ac6c8ad2c","PE",,
"95ead33f-6bd0-407a-bd1d-e56651bd71c4","1","25","1982","aeece3f0-4acf-4aaa-87cd-e04ac6c8ad2c","PE","M","22"
"8f27286c-6838-4732-b4d5-bbfed56904db","1","25","1982","a609589e-f097-4e41-877d-3cd0490845b4","PE","F","29"
"f2732644-6c7a-4d7a-b48c-8209501c3c74","1","25","1982","c5e12154-6677-4d6c-8feb-52355cbc1f78","DM","M","46"
"06cf84fe-2dd4-4042-82d5-7f1f53fb5369","1","25","1982","74992ac6-3c8f-4547-b5f9-d4b3f6793a85","PE","M","22"
"f9a6b9cc-0285-4d3f-9786-d6a13a2eb501","1","25","1982","5c4fd793-b31b-4a99-8d9c-65f19e358dec",,,
